id,businessId,name,stage,startDate,closeDate,notes,userId,createdAt,updatedAt,lastActivityDate,nextActivityDate,responsibleId,hasRequest,bookingRequestId,dealId,lostReason,name
,cmk5zhyay02ouhpil8whhayhd,PetEntrega|Dec-2025-I,Iniciación,12/10/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/10/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gk5fe01oonvhpwl0oinoo,Picaran Grill - Q1 2026|Jan-2026-I,Iniciación,1/15/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/15/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gznzv00bdrbhpcvoi8vpa,Picnic de la Calle Q2 2025|Mar-2025-I,Iniciación,3/27/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,3/27/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xkzy6003qhpex326xg9eh,Piggy Bite - Q1 2026|Feb-2026-I,Iniciación,2/2/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/2/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zdsbp00zkhpil2gbblqkl,Pipas & Cocadas - Q4 2025|Oct-2025-I,Iniciación,10/16/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,10/16/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzpd700bjrbhp2quupe59,Pizzería Verace |Dec-2025-I,Iniciación,12/18/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/18/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zg5sy01yohpilozl9vbw0,Planteceria - Q1 2026|Feb-2026-I,Iniciación,2/4/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/4/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzpjn00bkrbhpxuxf2xtc,Plastifom 2025|Feb-2025-I,Iniciación,2/6/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,2/6/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5xkzog003mhpexgs356ysc,Play and Party - Q2 2026|Jan-2026-I,Iniciación,1/7/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/7/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g7u6n00e8nvhpwrwy41yh,Plettamerica|May-2025-I,Iniciación,5/15/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,5/15/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzpoj00bmrbhp6hwejhoq,Popino - Q2 2025|Jun-2025-I,Iniciación,6/18/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,6/18/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzprg00bnrbhpz15itgs8,Porky Lobster - Q1 2026|Jan-2026-I,Iniciación,1/20/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/20/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zicwh02ushpil7lrz0nu1,Praia Amador 2025|Jan-2025-I,Iniciación,1/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzrpa00cdrbhpvdhi1fm1,Praia Veracruz - Q4 2025|Oct-2025-I,Iniciación,10/6/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/6/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5z9l7g017thp0tg0jpuvoz,Prisma 2025|Sep-2025-I,Propuesta Enviada,9/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,9/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zgfrt022qhpilf12nzc0g,Pub23 - Q2 2025|May-2025-I,Iniciación,5/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zgfrt022qhpilf12nzc0g,Pub23 2025|Jan-2025-I,Iniciación,1/29/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/29/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzql600byrbhpu10imazp,Que Arepas - Q3 2025|May-2025-I,Iniciación,5/27/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/27/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzqnw00bzrbhppkofhq6p,Quilla Fast Food - Q2 2025|Jun-2025-I,Reunión,6/5/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,6/5/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzqq800c0rbhpnok6o2fi,Racing Kids|Jul-2025-I,Iniciación,7/9/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,7/9/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5z8nai00tnhp0trukryz55,Rainforest Discovery Center - Q1 2025|Jan-2025-I,Reunión,1/14/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/14/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl28d004ohpex969y0h3k,Raptors - Q3 2025|Aug-2025-I,Iniciación,8/13/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/13/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzqvb00c2rbhphw6zckdx,Ready Pizza 2025|Mar-2025-I,Iniciación,3/20/2025,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,3/20/2025,,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,FALSE,,,,
,cml8gzqxn00c3rbhpvv497t6g,Refugio Cariguana Q1 2025|Feb-2025-I,Iniciación,2/11/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/11/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzqzy00c4rbhpwaulhbaf,RENT A YACHT PTY |Sep-2025-I,Iniciación,9/4/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/4/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzr2a00c5rbhpcy301jns,Residencial El Valle Q1 2025|Feb-2025-I,Iniciación,2/12/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/12/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzr9c00c8rbhp8j1p8hfc,Rest. El Nacional - Q2 2025|May-2025-I,Reunión,5/7/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,5/7/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzrwa00cgrbhpt58ccbc5,Restaurante Veramar - Q1 2025|Jan-2025-I,Iniciación,1/23/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/23/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g9obg011hnvhpwicgsmn7,Ricardo Pérez 2025|Apr-2025-I,Iniciación,4/4/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,4/4/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzm6800aqrbhp7jxsia1c,Río de Oro 2026|Jan-2026-I,Iniciación,1/12/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/12/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzs5p00ckrbhplqgpq96z,Roadster Diner |Jan-2025-I,Iniciación,1/22/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/22/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zckzf00hshpilpcqz9lzv,RoboThink 2025 |Feb-2025-I,Iniciación,2/6/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,2/6/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5xlc3n008qhpextw5o7bjk,Rockefeller 2025|Jul-2025-I,Iniciación,7/18/2025,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,7/18/2025,,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,FALSE,,,,
,cml8gzsxc00cqrbhptw4psg3n,Ruta Activa |Dec-2025-I,Iniciación,12/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zenia01cehpil72oezpyg,Sabroso Panama - Q4 2025|Oct-2025-I,Reunión,10/13/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,10/13/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzt2300csrbhpgm0vifsb,Saint Honoré - Q1 2026|Jan-2026-I,Iniciación,1/20/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/20/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzt6v00curbhp81a43fjr,Salsipuedes 2025|Mar-2025-I,Iniciación,3/6/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,3/6/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8g71bv0032nvhpa7qqhcjw,San Blas Paradaise - Q1 2025|Jan-2025-I,Iniciación,1/30/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/30/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gztgc00cyrbhpug0kp16y,San-blas MELITOURS  |Feb-2025-I,Iniciación,2/20/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/20/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzw3p00dqrbhpu2y5dqjn,Sanorama |Dec-2025-I,Iniciación,12/9/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/9/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h4epx000k43hpl390ut9c,Sapphira Q3 2025|Jun-2025-I,Iniciación,6/26/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/26/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gztpr00d2rbhp9fjgfp0z,Saquella |Nov-2025-I,Iniciación,11/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzu9p00d3rbhpe0fbq1oq,Savia|Dec-2025-I,Iniciación,12/10/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/10/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zivrv032ihpileskisxf6,Scarlett 2025|Jan-2025-I,Iniciación,1/24/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/24/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gk5kb01oqnvhpx6r533gy,Score y sabor|Jan-2026-I,Iniciación,1/2/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/2/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zg3j601xqhpili3a8axn0,Selina 2025|Jan-2025-I,Iniciación,1/22/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/22/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g8b5v00k7nvhpr8roxryc,Selva Terra|Jan-2026-I,Iniciación,1/7/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/7/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xlmn500d2hpexyj2cjqcn,Shawarma Al Nour - Q1 2026|Jan-2026-I,Iniciación,1/5/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/5/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzvjh00dirbhpun40p12g,Sirena SeaFoof - Q2 2025|May-2025-I,Propuesta Enviada,5/29/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/29/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g8unl00q3nvhpffayo6u3,Skydive |Feb-2025-I,Reunión,2/6/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,2/6/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzvog00dkrbhpjsl11lcr,Smash Room 2025|Aug-2025-I,Iniciación,8/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,8/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xkzt9003ohpexlsvwvmhh,Smoke Factory - Q4 2025|Dec-2025-I,Iniciación,12/26/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/26/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzvwb00dnrbhpbtp2au2f,Soban Korean Cuisine - Q3 2025|Sep-2025-I,Iniciación,9/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xlepp009shpex65yj56eo,Society Dance Studio |Jul-2025-I,Iniciación,7/24/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,7/24/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xli3200b6hpex52dfnzyc,Sole Beach Club |May-2025-I,Iniciación,5/20/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/20/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zeaa4016yhpil9ulf0609,Soloy|Dec-2025-I,Iniciación,12/3/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/3/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzw6500drrbhp2nzztepw,Sophyas Perú - Q3 2025|Jun-2025-I,Reunión,6/27/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/27/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzw8n00dsrbhpuez42wsq,Sotam Tatoo Studio - Q4 2025|Sep-2025-I,Iniciación,9/11/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,9/11/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzwfr00dtrbhpnkg2e0nh,Soymarin Boats & Travels |Aug-2025-I,Iniciación,8/21/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/21/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xksew000mhpexsb9iv00j,Spice Market |Nov-2025-I,Iniciación,11/25/2025,,,user_38wAaycls2JvlpO8aN0PymrN8si,11/25/2025,,,,user_38wAaycls2JvlpO8aN0PymrN8si,FALSE,,,,
,cmk5xkxss002uhpexltvbdwdi,Studio Pets - Q1 2026|Jan-2026-I,Iniciación,1/23/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/23/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5ziblg02uahpil8weogrpg,Sultán 2025|Sep-2025-I,Iniciación,9/22/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/22/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g7d68007rnvhpfnw1pmdg,Summer Store - Q1 2026|Feb-2026-I,Iniciación,2/12/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/12/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gaj1d01bwnvhpjmoasqcd,Summit Trampoline Park Q2 2025|Jun-2025-I,Reunión,6/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,6/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xl0m60040hpex7kg9egye,SunSet Beach Veracruz - Q2 2025|Mar-2025-I,Iniciación,3/18/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,3/18/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzwt300dyrbhplaf174ui,Sushark 2025|Feb-2025-I,Iniciación,2/19/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/19/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g9gfj00yinvhpu6gf2kum,Suvlas|Nov-2025-I,Iniciación,11/19/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/19/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zcvdt00m2hpilo1hyiijf,Swimming Panama|Apr-2025-I,Iniciación,4/10/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,4/10/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzx0g00e1rbhp100bqe1q,Syslab Soluciones y Servicios - Q1 2025|Jan-2025-I,Reunión,1/28/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/28/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zhj6n02imhpilecrwqafr,Tacos El Rey - Q2 2025|Apr-2025-I,Iniciación,4/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,4/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zhj6n02imhpilecrwqafr,Tacos el rey 1- 2026|Jan-2026-I,Iniciación,1/13/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/13/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zf5k301jshpil2uz90fyn,Tacoscholula - Q4 2025|Oct-2025-I,Reunión,10/30/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/30/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5z9aju013dhp0tj2dm0tvo,Tambor - Q1 2026|Jan-2026-I,Iniciación,1/20/2026,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/20/2026,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5zho0s02kmhpilk1estkyf,Teatro Metropolitan Q4 Curso 2025|Oct-2025-I,Iniciación,10/31/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,10/31/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5z8k6y00sdhp0t432d1v8e,TECH AND  HOUSE  |Jan-2026-I,Iniciación,1/21/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/21/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzxs500earbhpai6xpksz,Teque chevere 2025|Jun-2025-I,Iniciación,6/11/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,6/11/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzxzk00edrbhpi8lj30hd,TFG Producers |Dec-2025-I,Iniciación,12/19/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,12/19/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzy2500eerbhp45hhiurm,THE BEAUTY SHOP |Mar-2025-I,Iniciación,3/18/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,3/18/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xkv3o001qhpexo8i8c5nw,The Bristol Hotel 2025|Jan-2025-I,Iniciación,1/23/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/23/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gywmn003rrbhpmrbexj6j,The Cream Heroes|Nov-2025-I,Iniciación,11/27/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/27/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g856f00i1nvhpro82y4t6,The Dental Studio Obarrio |Jan-2026-I,Iniciación,1/23/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/23/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzy7600egrbhp937ntd3p,The Donut Lab|Dec-2025-I,Iniciación,12/22/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/22/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzymm00elrbhpvp7beyas,The Lube Xpress - Q3 2025|Jun-2025-I,Reunión,6/30/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,6/30/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzyp300emrbhpu09qkvnu,The Luxor  |Apr-2025-I,Iniciación,4/15/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,4/15/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zisy7031chpil8bbun3en,The yard |Oct-2025-I,Iniciación,10/14/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,10/14/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xleid009qhpexy93vz5t5,The Yoga Place|Aug-2025-I,Iniciación,8/14/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/14/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zijco02xghpilpto0v0j4,Tiger Sugar |Jan-2025-I,Iniciación,1/22/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/22/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5xlhjo00ayhpexdm6i5img,Toby Pets Group - Q1 2026|Jan-2026-I,Iniciación,1/16/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/16/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl4uf005qhpexvvs2xwq1,Tokyo Station 2025|May-2025-I,Iniciación,5/6/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/6/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zdk5300w8hpil0xmmx0m1,tomato 2025|Aug-2025-I,Iniciación,8/20/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,8/20/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zgqnx0276hpilyxtxdrh2,Toño's Bakery|Aug-2025-I,Iniciación,8/29/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,8/29/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzzu700evrbhpc2oy9g6j,Top Gun 2025|Jan-2025-I,Iniciación,1/23/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/23/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzzwk00ewrbhpp7l4zex4,Tourism Guide Services - Q3 2025|Sep-2025-I,Iniciación,9/10/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/10/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzzyw00exrbhp6y0y6wgg,training shoot range 2025|Mar-2025-I,Iniciación,3/5/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,3/5/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h005z00f0rbhpffpxm8a1,Tu Divina Sonrisa -Q1 2026|Jan-2026-I,Reunión,1/2/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/2/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g9ad900w5nvhps35bv4qv,Undercover 2025|May-2025-I,Iniciación,5/21/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/21/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h00t400f4rbhpmgbnzbtl,Universum -Q1 2026|Jan-2026-I,Iniciación,1/20/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/20/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xlgvo00aohpexakzbwzy3,Urban Chic Nails |Sep-2025-I,Iniciación,9/3/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/3/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h00vi00f5rbhp7d5h9opc,Utopia Bakery - Q2 2025|Jun-2025-I,Iniciación,6/18/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/18/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h010900f7rbhpe5v87xfl,Vanity Lash & nails |Sep-2025-I,Iniciación,9/3/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/3/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl46c005ghpex6xlcnzx5,Vanity Spa|Apr-2025-I,Iniciación,4/1/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,4/1/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h012n00f8rbhpnascf6bu,Varieta - Q1 2026|Feb-2026-I,Iniciación,2/13/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/13/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xln1i00d8hpexpb4iwsq7,Veterinaria Mundo Animal |Nov-2025-I,Iniciación,11/7/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/7/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g9i9r00z5nvhplpq7vl0s,Village at the Pool - q3 2025|Aug-2025-I,Reunión,8/21/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,8/21/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h01i700ferbhp6pycwbgo,Vinyl Rebellion - Q4 2025|Nov-2025-I,Reunión,11/7/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/7/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xlnpn00dihpexl0nggfz6,ViPets - Q1 2026|Dec-2025-I,Iniciación,12/10/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/10/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
